stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.13,1.69,0,0.28,0,0,0,0,0.56,0,0,0,6.2,0.56,0.28,0,0,8.17,0,1.97,1.69,3.95,0,0,0,0,3.38,0,0.28,0,0,0,0,0,0
21Day,0.74,0.37,1.48,5.92,3.33,0,0.37,0,3.7,0,0,28.86,0,0.74,0.37,1.85,1.11,0.37,2.59,0,0.37,1.11,0,2.59,1.48,0.37,0,0,1.11,8.88,0.74,0,0,0.37,0,0,0,0
3Month,0.42,1.25,6.55,71.88,0,2.81,0.31,0.21,106.83,5.93,0.1,1032.78,6.03,0.62,21.53,8.22,7.07,5.72,9.36,1.98,1.35,65.22,9.88,1.46,0.31,5.41,1.98,0,0.21,21.01,10.71,0.83,0,0,0.1,3.02,4.16,9.15
22Month,0,1.23,2.19,50.01,0,1.78,0.27,0,27.06,1.5,0.41,367.18,0.96,0.82,3.55,0.68,0.41,1.91,2.05,0,6.7,27.6,0.27,0.14,0.14,3.55,0.41,0.41,0,3.28,1.91,0.14,0.27,0,0,0,0,2.46
