stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,2.54,0,0.85,0,0,0,0,0,0.28,3.1,0,0,4.23,40.87,3.66,0,7.33,0,52.71,0.28,14.09,10.71,7.89,0,0,0,3.95,0.56,0,0.56,0,0.56,0,0.56,0,0,0
21Day,2.22,0.74,6.29,12.58,0.37,7.4,0,2.96,0.37,0,1.11,0,101.01,0,2.22,27.01,1.11,8.14,4.07,17.02,0,2.59,1.48,7.03,15.17,4.44,1.48,1.11,0,4.07,9.25,0,0,2.59,0.37,0.37,0.37,0,0,1.11
3Month,0.62,4.37,21.43,65.53,0.31,0,9.67,0.73,0.1,12.27,16.64,0.31,2989.76,22.36,1.66,169.96,14.04,19.56,13.73,23.51,4.89,6.87,12.48,60.54,3.22,0.73,6.45,4.68,0,1.14,47.64,0.21,39.63,1.66,0.21,0,0.1,9.57,11.13,18.62
22Month,0.82,3.28,5.74,9.43,0,0,4.51,0.27,0,3.01,5.47,2.05,1982.92,3.01,1.09,80.62,1.23,0.96,4.24,7.65,0.41,30.75,3.69,1.23,0.82,0,1.91,2.73,2.6,0.14,3.14,0,13.8,0.55,1.37,0,0,0.55,0,2.6
