stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.28,0,0,0,0,0.56,0.28,0,0,0,1.97,0,0,0,0,0,7.05,0,0,0
21Day,0,0,0,1.48,0.74,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0.37,0,0,0.37,0,0.74,0.37,0,0,0,0.74,0.37,0,0,1.11,0.37,10.73,0,0,14.06
3Month,0.1,1.46,0.21,4.89,0,1.04,0.1,0,0.83,3.54,0,7.59,6.14,4.78,3.12,0.42,1.87,4.78,4.68,0.73,0,1.14,0.52,0.21,0,0.52,0.31,0,0.1,1.14,2.6,0.21,0,0,0.52,0.73,1.98,157.59
22Month,0.14,1.09,0.14,1.5,0,0.41,0.14,0.14,0.68,1.64,1.64,20.77,1.09,1.78,1.64,0.27,0.27,2.73,3.01,0,0.55,0.41,0,0,0,0.14,0,0.14,0.27,0.41,1.64,0.27,0,0,0.41,0.27,0,44.41
