stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,8,0,49,5,1,0,1,0,0,0,3,0,0,0,0,10,18,26,77,0,0,0,1,36,790,0,0,0,8,0,0,0,0,0,0,1,0,0,0
72hpf,12.12,4.79,0,19.17,5.07,7.33,0,1.69,0,0,0,0.28,0,0,1.97,0.28,13.53,28.47,1.69,32.98,0,2.54,0.28,1.97,336.81,127.4,2.82,2.54,0,34.39,1.69,0,1.41,18.6,2.54,1.97,3.1,0,0,0
21Day,15.54,1.85,1.11,39.22,1.85,16.28,0,8.14,0,1.11,0,0,2.22,0.37,15.54,4.07,2.59,17.76,7.77,44.03,0,0.37,4.44,0,91.76,46.62,1.48,2.59,0,18.87,4.44,0,2.96,7.03,2.96,1.85,0.74,0,0,5.55
3Month,0,1.56,1.14,23.92,0.21,0,0.31,0.73,4.99,2.39,0.1,0,23.2,2.29,1.04,12.17,1.66,5.93,3.54,5.62,1.25,0.1,1.25,2.6,0.94,0.1,1.04,1.25,0,0.52,1.14,0.1,10.09,1.04,0.1,0,0,2.29,3.02,5.82
22Month,0,2.87,2.19,11.75,0.27,0,0.68,0.55,3.55,2.73,1.64,0,66.41,1.09,1.78,37.58,0.68,1.37,4.65,5.47,0.14,3.69,0.55,0.14,0.96,0.41,1.78,0.68,0.14,0.27,0.27,0,0.82,1.23,0.96,0,0,0.27,0,2.32
