stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,2,0,6,1,1,0,1,0,0,0,0,0,0,0,0,3,11,43,0,0,0,0,5,255,0,0,0,11,0,0,0,0,0,0,0,0,0
72hpf,3.66,1.41,0,4.79,0.85,1.41,0,0.28,0,0,0,0,0,0.56,0,1.13,6.48,1.13,16.63,0,0.28,0.28,0,66.8,46.22,0.28,1.69,0,18.04,0,0,6.2,0.28,0.28,0.85,0,0,0
21Day,8.88,0.37,0.37,15.91,0.37,2.96,0,3.7,0,1.11,0,0.37,0.74,1.11,0.74,0.37,2.96,3.33,26.64,0.37,0,2.22,0,21.46,8.51,0,2.22,0,6.66,1.48,0,5.92,1.11,1.11,0,0,0,0.37
3Month,0.73,2.91,0.62,31.21,0.83,0,0.31,2.18,5.2,5.62,0.83,31.83,7.07,2.18,11.75,2.81,10.4,10.4,11.96,2.39,0,3.12,2.18,0.94,1.04,2.18,2.6,0,0.83,1.87,84.46,0.42,0.1,0.1,0,5.72,19.04,4.78
22Month,0.14,2.6,1.09,8.61,0.14,0,0.41,0.68,1.37,8.47,16.4,38.81,2.46,4.37,14.62,0.27,1.5,14.48,10.11,0.27,1.23,1.78,0.27,0.55,0.27,1.64,1.78,0.27,0,0.27,37.44,0.96,0.14,0,0,0.41,0,1.64
