stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,4,0,23,1,0,0,1,0,0,2,0,0,0,0,0,4,5,23,19,0,0,0,0,28,307,2,0,0,11,0,0,0,0,0,4,0,0,0
72hpf,14.66,7.61,0,14.66,6.2,3.95,0,1.13,0,0,0.28,0,0.28,0,3.1,0,14.66,34.39,4.51,52.71,0,3.66,1.69,1.13,141.21,133.88,0.85,2.54,0,35.23,1.97,1.41,17.76,2.25,1.13,3.1,0,0,0.28
21Day,25.16,3.7,2.22,73.26,2.96,22.2,0,26.64,0,0,4.44,0,4.07,2.96,22.57,6.66,4.81,29.97,11.47,66.6,0,0,7.4,0.37,62.9,57.35,0.74,3.7,0,22.94,10.73,4.07,6.29,2.22,2.96,2.96,0.74,0,6.66
3Month,0.73,8.63,3.22,94.97,0.1,0,0.94,3.02,0.42,14.87,29.96,0.42,139.17,18.72,8.43,56.79,7.18,24.96,31.83,33.39,5.93,0,10.09,9.26,4.68,1.87,8.22,2.91,0,1.66,6.24,227.28,1.25,0,0,1.04,9.26,112.96,32.04
22Month,0,12.44,4.37,31.16,0.27,0,2.46,2.46,0,8.61,44,15.85,219.87,12.71,14.21,58.49,2.46,5.74,42.22,25.69,1.09,6.29,3.69,0.27,3.42,0.68,6.15,3.69,1.23,1.09,0.27,35.94,2.32,1.23,0,0.68,1.09,0.68,10.66
