stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,4,0,33,2,0,0,2,0,0,0,0,2,0,0,0,0,5,7,14,31,0,0,0,0,17,266,0,0,0,5,0,0,0,0,0,2,0,0,0
72hpf,5.07,3.38,0,18.32,2.54,8.74,0,0.85,0,0,0.56,0,0,0.56,0,0.85,0,12.12,47.63,3.1,26.21,0,2.25,1.13,0,82.58,52.99,0.56,1.13,0,21.14,1.41,0.56,5.07,1.69,0,1.13,0,0,0
21Day,8.88,2.59,1.48,56.98,1.48,17.39,0,18.13,0,0,2.22,0.37,0,2.22,0.74,18.13,2.96,3.33,27.01,8.51,46.25,0,0,6.66,0,32.19,21.09,0.74,2.22,0,17.39,3.33,2.96,3.33,0.74,7.03,1.11,0,0,8.88
3Month,0.31,7.28,3.02,87.58,0.42,0,1.66,1.25,0.21,9.47,18.1,0.31,0,175.68,28.08,5.93,31.83,5.62,49.72,19.14,26,7.39,0.42,6.66,2.7,0.83,0.1,3.43,1.35,0,1.04,3.64,42.13,0.52,0.1,0,0.31,5.1,20.28,22.36
22Month,0.27,4.1,1.91,16.4,0.14,0,0.96,0.96,0,4.24,21.73,11.48,0,173.68,10.25,5.47,23.78,1.37,7.79,16.4,12.3,0.41,1.91,4.92,0.41,1.09,0.41,1.91,2.32,0.68,0.41,0.55,16.12,1.91,0.82,0,0,0.27,0,7.93
