stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,8,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,1,4,25,0,0,0,0,8,190,0,0,5,0,0,0,0,0,1,0,0,0
72hpf,2.54,0.56,0,2.82,0.28,0.85,0,0,0,0,0,0,0,0,0.28,0,0.28,1.69,0.28,6.76,0,0,0,0.28,35.51,14.66,0.28,0.28,7.05,0,0,2.25,0,0,0,0,0,0
21Day,1.11,0.37,0.37,8.14,0.37,7.4,7.03,0,0,0,0,0,0,0,6.66,0.37,0.74,3.7,2.59,12.58,0,0,0.74,0,9.25,7.77,0,0.37,3.33,1.11,0,0.37,0,1.85,0,0,0,1.48
3Month,0,0.73,0.21,5.3,0.1,0,0.1,0,0.31,3.64,0,0,6.87,2.6,1.25,0.94,0.94,2.29,2.5,8.63,0.94,0,0.83,0.83,0.83,0.21,0.42,0.62,0.73,0.52,45.56,0.1,0.1,0,0,0.73,5.62,3.54
22Month,0,2.19,0.14,2.6,0.14,0,0,0.14,0.27,4.37,3.42,0,5.6,0.27,0.96,0.14,0.14,0.27,3.55,2.19,0,0.27,0.14,0,0,0.14,0.14,1.37,0.14,0.14,1.78,0.14,0,0,0,0.41,0,2.32
