stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.28,0,12.68,0.28,1.69,0,0,0,0.28,0,0,0,0,0,0,0.56,2.25,0,25.93,0,0,0,0.28,7.61,3.38,0,0.28,45.94,0,0,0.28,1.97,2.25,3.66,0,0,0
21Day,1.85,0,0.74,6.66,0.37,4.07,0,0,0,1.11,0,0,0,0.37,0.37,0.74,0.37,2.22,0.74,142.81,0.37,0,3.33,0,5.18,2.96,0,0.74,79.18,2.59,0.37,0.37,1.85,2.59,0.74,0.37,0,0.74
3Month,0.31,1.25,0.21,3.43,0.21,0,0.1,0.31,0.42,1.04,0.31,0,4.68,0.62,0,0.62,0.1,2.6,0.83,28.6,1.77,0,3.12,0.1,7.49,0,0.1,0.1,0.42,0.1,1.04,0.21,0.1,0,1.46,7.07,0.31,0.52
22Month,0.14,0.27,0,1.5,0,0,0,0.14,0.27,1.09,1.09,0,11.75,0.41,0,0.82,0,0.41,0.82,12.03,0.82,0.68,0.14,0,3.55,0,0.27,0,0,0,2.46,0.55,0.68,0,0.41,0.27,0,0.14
