stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,11,0,44,1,2,0,3,0,0,1,0,0,0,1,0,3,1,53,55,0,0,0,1,22,463,0,0,0,13,0,0,0,0,0,1,0,0,0
72hpf,21.7,12.12,0,40.3,9.86,7.05,0,0.56,0,0,2.25,0,0,0,7.05,0,6.76,43.4,3.95,111.89,0,1.97,3.1,1.13,887.26,289.74,2.25,6.2,0,115.84,1.41,0.28,55.81,7.89,3.66,8.46,0,0,0
21Day,13.69,4.81,0.74,37.74,7.03,11.1,0,4.81,0,0,11.1,0.74,3.33,1.11,19.98,2.59,2.59,17.76,8.51,133.2,0.37,0,11.47,1.48,228.28,65.12,2.96,8.51,0,47.73,9.62,0,15.17,7.77,11.47,2.59,0,0,6.66
3Month,1.14,18.62,0.94,57.94,1.14,0,1.14,2.29,0.73,5.62,85.61,0.42,81.45,22.78,13.83,13.42,6.76,36.61,37.03,109.74,22.57,0.31,11.34,29.33,7.28,1.87,7.59,13.42,0,4.47,4.78,86.75,3.02,0,0,1.35,13.42,86.75,17.99
22Month,0.55,19.81,0.82,26.78,1.23,0,1.64,3.14,0,3.96,100.44,10.8,135.56,15.03,19.13,10.39,1.5,8.06,28.42,68.19,1.91,4.51,5.33,1.5,6.7,1.5,8.75,15.03,0.27,1.5,1.09,22.82,7.79,4.78,0.14,1.09,2.87,0.68,10.39
