stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,14,2,0,0,0,0,0,0,0,0,0,3,11,5,16,0,0,0,0,8,79,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,1.97,0.56,0,5.64,1.97,1.13,0,0,0,0,0,0,0,0,8.46,15.5,0.56,2.54,0,1.41,0,0.28,11.27,11.56,0.56,0.28,3.38,0,0,0.56,0.28,0,0.28,0,0,0
21Day,6.66,1.48,1.48,80.66,0.74,8.14,3.7,0.37,0.74,0,1.48,1.11,6.66,2.22,4.07,22.94,5.55,13.69,0,0,0.74,0.37,14.8,10.73,0.37,0.74,6.29,2.96,0,2.22,0.74,0.74,0.74,0,0,2.22
3Month,0.1,0.21,0.1,24.34,0.31,0,0,1.77,1.46,0,13.42,0.94,0.31,7.8,1.04,6.55,1.77,2.18,0.21,0.21,0.62,0.52,1.04,0.21,1.56,0.21,0.1,0.21,7.7,0,0,0,0,0.52,1.35,0.83
22Month,0,1.37,1.78,12.03,0.27,0,0,2.05,1.37,12.98,69.96,0.41,0.41,17.63,0.27,1.09,2.32,2.19,0.14,2.6,0.82,0.14,0.41,0.27,1.5,0.27,0,0,2.32,0.27,0.14,0,0,0,0,0.14
