stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,1,12,0,0,0,0,13,98,1,0,3,0,0,0,0,0,2,0,0,0
72hpf,5.36,1.69,0,3.66,1.41,5.07,0,0.56,0,0,0,0,0,0,0,0.56,0,1.13,10.15,1.41,9.58,0,0.28,0.56,0.56,638.39,31.85,0.85,0.56,12.97,0.56,0,6.76,0.28,0.85,1.13,0,0,0
21Day,1.11,0,0.37,5.55,0,5.55,0,1.48,0,0,0,0,0,0.37,0,0.74,1.85,1.11,2.22,0.74,5.92,0,0,0.74,0.74,151.32,10.36,0,0.74,1.48,5.18,0.37,4.07,0.37,0,0,0,0,0.74
3Month,0.1,2.39,0.42,35.37,0.42,0,0.1,0,0.1,1.56,4.68,0.21,0,3.54,1.46,0.31,2.6,23.72,3.54,1.77,4.37,1.04,0.21,1.56,12.38,5.62,1.98,1.66,0.31,0.1,0.83,1.46,5.41,0,0,0.42,0.52,1.35,1.14
22Month,0,2.05,0.82,18.04,0.68,0,0.27,0,0.14,1.91,8.34,8.88,0,9.7,1.09,0.14,3.01,3.28,1.64,7.24,11.48,0.14,0.41,1.5,1.91,6.56,1.91,3.55,0.41,0.14,0.14,1.78,56.03,1.64,0,0.68,0.27,0,0.41
