stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,12,0,59,2,0,0,0,0,0,1,0,0,0,0,0,1,13,28,83,0,0,0,0,39,468,0,0,0,7,0,0,0,0,0,3,0,0,0
72hpf,5.64,3.66,0,20.57,1.69,2.25,0,0.28,0,0,0.28,0,0,0,1.13,0,7.33,36.08,1.13,36.64,0,2.25,1.97,0.28,19.17,117.53,0,1.13,0,26.78,0.28,0,27.34,0,0,1.97,0,0,0
21Day,10.36,2.96,1.11,100.27,1.85,7.4,0,4.81,0,0.74,1.85,0,1.11,2.59,63.64,2.22,2.96,43.29,18.5,90.65,0,0,11.84,0.37,14.43,64.75,0.37,1.48,0,34.41,8.51,0.37,16.65,0.37,1.85,0.37,0,0,72.89
3Month,0.94,12.48,8.11,114.94,0.31,0,3.54,0.21,0.52,4.99,17.58,0.1,21.32,18.31,12.07,51.28,3.85,51.49,43.48,65.32,9.67,0.1,4.78,6.76,2.29,1.56,0.83,1.35,0,3.74,3.02,5.82,1.66,0,0,0.62,10.82,2.6,267.53
22Month,0.27,12.71,1.64,25.01,0,0,0.55,0.27,0.55,1.91,15.85,7.79,91.56,6.56,8.61,24.19,0.41,10.52,17.22,36.76,1.23,1.23,1.37,0,1.09,0.41,0.82,0.14,0.14,0.55,0.27,0.41,6.42,0.68,0,0.27,1.09,0,33.21
