stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0,0,3.1,0,0.85,0,0,0,0,0,0,0,0,0,19.45,21.14,0.85,1.97,0,0.85,0,3.38,18.6,6.76,0,0,0,3.66,0,0,1.41,0.28,0,0,0,0,0
21Day,1.85,0.74,10.36,7.4,0.74,1.85,0,1.48,0,0,0,19.98,0.74,1.48,36.63,0.37,5.18,1.11,17.39,0,0,1.48,0.74,9.62,9.99,0,0.37,0,18.87,5.92,0.37,8.14,0.37,0.74,3.33,0,0,0.37
3Month,0.1,0.31,14.87,14.04,0.1,0,1.35,0.21,8.53,2.5,0,190.14,3.02,0.1,322.76,1.87,5.3,1.98,12.17,3.22,0.21,1.25,8.84,0.31,0.42,1.04,1.14,0,0.31,4.16,4.47,0.42,0,0,0.83,1.14,1.46,2.7
22Month,0.27,1.37,10.93,6.29,0.14,0,1.23,0,7.11,3.01,3.28,535.67,0.68,0.27,298.03,0.68,0.82,1.37,15.58,0.68,9.84,0.68,0.14,0.27,0.55,0.96,1.09,0.82,0,0.41,2.87,0.82,0.55,0,0.14,0,0,0.96
