stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,0.56,0.28,3.66,0,0,0,0,0,0,0,0,1.69,0,0.28,1.69,12.12,11.27,0,0,3.38,0,0.28,2.25,0,0,2.25,0,0,0,0,0,0,0.28,0,0,0.56
21Day,2.22,1.48,0,5.55,0,3.7,0,0,0.37,0,2.59,0,0,0.37,26.64,0.37,0.37,3.7,47.73,55.87,0,0,81.4,0.37,3.7,2.22,0.74,0,5.18,4.44,0,0,0,0,0.74,0.74,0.37,0,54.76
3Month,0.94,0.94,0.42,11.03,0,0,0.73,0.21,0.1,0.83,5.41,0.21,4.37,12.27,1.66,2.39,0.62,1.98,31.31,30.06,0.73,0,4.78,1.66,0.42,0.1,1.04,0.42,0.1,1.04,0.1,0.62,0.21,0.1,0,0,0.52,1.25,88.73
22Month,0,1.37,0.14,2.32,0,0,0.14,0.14,0.14,0.27,8.34,8.88,9.7,5.74,2.73,3.69,0,0.41,40.86,2.87,0,0.14,3.96,0.55,0.14,0,0.68,0.14,0,0.27,0.14,0.41,0.14,0.27,0,0,0,0,59.99
