stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,10,0,35,0,1,0,3,0,0,1,0,1,0,0,1,0,8,3,19,62,0,0,0,0,28,410,1,0,14,0,0,0,0,0,0,0,0,0,0
72hpf,5.92,5.36,0,10.15,2.54,21.98,0,1.41,0,0,0.56,0,0,0,0,1.69,0,10.43,16.35,3.38,44.53,0,3.95,0.28,0.28,20.57,30.72,0,0.85,43.69,1.41,0,0.28,5.07,0,0,4.51,0,0,0
21Day,15.54,2.59,0,58.46,0.74,66.97,0,16.28,0,0.74,4.07,0,0,3.33,3.7,22.2,4.81,5.55,26.27,12.95,152.43,0,0,13.32,0.37,15.17,27.38,0.37,2.22,66.97,9.99,0,0.74,6.66,2.22,4.07,4.07,0,0,14.06
3Month,0.94,5.3,1.56,51.07,0.21,0,1.87,1.56,1.25,19.66,26.84,0.1,0,173.29,13.63,4.06,57.52,4.68,29.33,23.09,51.49,12.27,0,4.68,3.43,1.87,0.83,3.54,2.29,1.87,3.12,0.1,78.74,0.42,0,0,0.62,8.53,21.95,30.48
22Month,0.14,2.05,0.82,11.62,0,0,0.27,1.09,0,5.19,17.9,6.15,0,192.4,5.33,4.78,44.55,0.41,4.37,14.35,21.32,0.68,3.83,0.96,0,0.68,0,2.32,1.78,0.14,0.41,0,23.78,0.55,0.27,0,0,0.82,0.14,3.42
