stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,5,8,0,0,0,0,4,25,0,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,1.41,0.28,0,3.38,0.28,0,0,0,0,0.28,0,0.28,0,0,0.56,3.95,9.3,0.56,6.2,0,3.38,0,0.28,25.65,10.15,0.28,0.28,0,4.51,0.56,0,1.69,0.28,0,0.56,0,0,0
21Day,2.22,0,0.37,7.4,0,1.11,0,0.37,0,0,0,5.92,0,1.85,4.07,1.11,2.96,2.22,7.03,0,0,1.11,0,8.14,2.96,1.11,1.48,0,3.7,1.11,0.74,1.48,0.37,1.11,0.37,0,0,3.33
3Month,0.52,0.52,3.95,21.53,0.62,0,0.62,0,7.39,6.66,0.1,265.45,5.2,0.94,74.27,1.66,4.68,7.07,5.2,0.83,0.1,4.99,4.89,1.66,0.42,1.66,6.76,0,0.1,4.47,13,0.73,0.1,0,0.21,2.5,16.75,5.51
22Month,0.14,2.05,3.42,8.2,0.14,0,0.41,0.14,4.51,5.88,5.47,237.22,2.05,1.37,80.08,0.96,1.91,5.19,4.65,0.14,4.65,1.91,0.82,1.09,0.27,1.64,14.89,0.27,0.27,0.41,7.52,1.23,0.41,0,0,0.41,0,1.78
