stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,2,206,4,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,0,0,0.85,0,0,0,0,28.47,0,0,0,0.28,0,0.28,1.13,1.13,1.41,0,0,0,0,2.25,1.69,0,0.56,0,0.56,0.28,0,0,1.69,0,0,0,0,0,0
21Day,0.74,0,0,2.22,0,4.44,0,0.37,0,0,132.83,0,0,1.48,2.22,0,0.37,1.48,2.22,2.59,0,0,1.11,0,4.44,1.48,0,2.59,0,0,2.59,0,0.37,4.44,0.37,0.37,0.37,0,0,0.37
3Month,0.73,3.54,1.35,16.23,0.42,0,2.81,0.1,0.1,3.33,844.51,0.21,22.99,9.99,2.29,10.82,2.29,7.39,11.13,7.39,1.14,0.21,2.5,3.02,1.35,0.1,1.14,0.52,0,0.21,10.71,0.1,10.19,0.73,0.1,0,0,3.12,6.24,5.72
22Month,0.14,2.05,0.55,3.83,0,0,5.06,0.14,0,1.09,741.73,0.96,23.64,6.83,10.11,2.32,0.41,1.5,12.71,4.51,0.14,2.73,0.41,0,1.23,0.14,1.23,1.37,0.82,0.27,2.32,0,1.23,1.37,0.27,0,0,0.27,0.14,2.05
