stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,204,36,0,178,8,2,0,3,0,2,0,22,0,0,1,0,18,116,119,384,0,0,0,0,137,1660,1,0,0,36,0,0,0,0,0,0,10,0,0,0
72hpf,135.01,5.36,0,36.36,9.02,10.15,0,1.97,0,0,0,0,0.28,0,3.1,0.56,41.43,179.26,7.61,121.76,0,13.25,3.66,1.13,215.9,181.51,0,4.51,0,97.24,7.05,0,0.85,18.6,1.41,1.13,4.23,0,0,0
21Day,136.53,2.59,2.96,134.31,3.7,31.08,0,42.18,0.37,0.74,0,0,8.14,2.22,24.05,19.61,5.92,56.61,9.62,125.06,0,0,12.21,0,52.54,61.79,0.37,0.74,0,60.68,18.5,0,2.96,8.51,2.59,4.81,2.59,0,0,7.03
3Month,1.14,2.7,4.68,81.03,0.31,0,1.66,4.47,9.15,6.45,0.1,0,58.67,10.3,3.33,84.77,5.2,18.31,13.31,25.28,8.01,0.21,3.54,4.58,2.18,1.14,2.29,1.66,0,3.12,3.95,0.1,129.81,1.04,0.21,0,0.31,4.37,62.93,9.15
22Month,0.68,2.6,8.61,31.02,0.27,0,1.37,1.37,7.11,11.21,9.84,0,177.64,4.78,7.38,151.13,1.23,3.28,25.01,33.62,1.37,3.42,2.73,0.14,0.82,0.55,1.23,0.96,2.73,1.78,1.09,0,24.05,1.64,1.37,0,0.14,0.55,0.41,2.05
