stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,4.79,1.69,0.56,0,0,0,0,0,0,0,0.56,0,0,21.14,0,2.25,0,0,0,0.28,43.69,5.07,0,0,6.48,0,0,0,0.28,0,0.85,0,0,0
21Day,1.48,1.85,0,28.49,1.48,0.74,0,0,0,0.37,0,0,1.48,2.59,0.37,0.37,12.21,0.74,4.81,0,0,0,1.48,19.98,2.22,0,0,5.18,0.74,0,0.74,0,0.37,0.37,0,0,1.85
3Month,0.21,1.25,0.21,55.65,0.21,0,0.21,0.1,1.14,9.47,0,3.33,19.66,1.35,0.62,2.18,14.67,6.55,1.66,0.94,0,0.73,10.09,0.62,0.1,0.42,0.1,0.73,0.42,3.64,0,0,0,0,1.46,1.04,5.93
22Month,0.14,0.96,0.41,11.62,0,0,0.27,0,0.14,11.48,0.14,7.38,11.07,1.78,0.82,0.96,2.19,4.37,1.37,0.14,0.14,0.14,0.41,0.14,0,0.14,0.41,0.14,0,0.14,0,0,0,0.27,0.14,0,1.91
