stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0.85,3.66,0.56,0,0,0,0,0,0,0,0,0,0,9.02,2.25,0,0.85,0,0,0,7.89,3.95,3.1,0,0,0,0.28,0,0,0.28,0.28,0.28,0.28,0,0,0
21Day,1.85,0,19.24,4.07,4.44,2.22,0,0,0,1.48,0.37,0,1.48,0.37,1.11,42.18,1.48,2.22,1.85,5.55,0,0,0.74,3.7,8.88,2.22,0,0.37,0,1.48,4.44,0,0.37,0,0.74,0,0,0,0.74
3Month,0.42,2.81,37.13,84.88,3.43,0,2.29,0.21,0.1,108.07,6.55,0.1,27.88,9.15,0.21,612.24,2.91,12.38,4.47,12.9,3.95,0.1,81.24,95.28,1.46,0.31,10.4,0.62,0,0.52,5.41,0.1,14.04,0.62,0.21,0.31,1.98,13.11,6.35
22Month,0,1.64,19.54,15.3,0.68,0,0.14,0,0,31.16,2.6,1.64,22.27,1.09,0.41,367.31,0.14,1.23,2.73,6.97,0.14,0.68,38.13,5.19,0.41,0,5.74,0.96,0.14,0,0.68,0,0.96,0.82,0.14,0.55,0.14,0,0.96
