stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,58,85,0,357,14,26,0,9,0,8,0,9,3,0,5,0,48,197,373,928,0,0,1,3,175,7370,2,0,0,141,0,0,0,2,0,0,23,0,0,0
72hpf,57.78,32.41,0,118.09,16.35,44.25,0,12.4,0,1.41,0,0,1.41,0,18.32,0.28,78.64,111.33,22.55,388.67,0,22.55,6.2,1.97,608.79,1687.99,0.85,5.64,0,213.64,14.37,0,1.41,67.93,2.25,1.13,11.27,0,0,0.28
21Day,122.1,9.25,1.85,288.96,1.48,414.39,0,194.61,0.37,11.1,0.74,0,9.99,7.03,190.17,6.29,23.31,57.72,62.9,251.59,0,0,17.02,0.74,149.84,613.81,3.7,3.7,0,82.14,38.11,0,12.95,53.28,5.18,12.58,3.7,1.48,0.37,57.72
3Month,0.94,1.77,2.5,95.49,0.31,0,4.68,11.13,2.91,44.21,0.1,0,44.73,30.06,18.52,15.6,3.64,14.77,38.8,25.07,5.62,0.62,2.7,2.81,4.68,6.97,1.87,1.14,0,0.62,6.35,0.1,456.84,0.94,0,0,0.21,10.4,168.92,67.09
22Month,0.14,2.19,4.1,20.22,0.27,0,5.47,6.97,2.6,80.76,3.01,0,30.06,17.63,41.13,34.71,1.09,1.09,81.72,5.33,0,3.14,1.64,0,0.96,1.5,0.55,0.68,12.3,0.27,0.82,0,35.94,0.55,0.55,0,0,0.27,0.68,12.71
