stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,4,0,11,1,1,0,0,0,0,0,0,0,0,1,0,1,5,15,56,0,0,0,0,16,322,0,0,0,26,0,0,0,0,0,0,0,0,0
72hpf,29.59,5.07,0,16.35,4.79,7.33,0,0.28,0,0,0,0,0.56,0,1.13,0,10.43,24.8,2.54,93.01,0,1.97,3.38,0.28,441.94,107.38,1.69,2.82,0,134.44,1.97,1.13,16.35,1.13,0.56,7.89,0,0,0
21Day,25.16,2.22,1.11,36.26,4.81,14.43,0,8.51,0,0,1.48,0,4.07,0,9.99,2.96,1.48,20.72,6.66,86.21,0,1.11,12.21,0.37,137.64,24.79,2.22,0.74,0,61.79,7.03,1.48,5.92,5.18,4.81,5.92,0.37,0.37,4.44
3Month,3.02,9.78,2.39,68.13,0.42,0,1.66,3.02,0.1,7.49,12.59,0.21,133.14,14.56,6.03,15.81,4.58,14.56,30.58,46.5,4.99,0.1,4.26,9.36,4.26,0.73,5.3,1.35,0,11.23,3.54,116.71,1.98,0,0,1.46,8.63,59.71,21.64
22Month,0.82,10.25,1.91,17.9,0,0,1.37,1.64,0,4.92,6.97,3.01,320.17,3.28,3.96,15.3,1.5,2.46,22,24.6,0.41,7.65,2.19,0.41,3.14,0.41,4.1,0.96,0.68,1.5,0.14,20.63,4.37,6.29,0,0,0.96,0.14,4.1
