stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,10,0,37,1,0,0,1,0,0,0,0,2,0,0,0,0,4,35,14,41,0,0,0,0,16,233,0,0,0,4,0,0,0,0,0,3,0,0,0
72hpf,7.89,4.79,0,29.31,2.82,3.38,0,0,0,0,0.28,0,0,0.56,0,0.56,0,15.22,125.42,0.85,53.27,0,7.89,1.69,2.54,30.44,58.91,0.56,0,0,62.01,0,0,27.62,0,0,8.74,0,0,0
21Day,7.77,2.22,0.37,40.33,1.11,3.7,0,2.96,0,0,0.37,0,0,9.99,1.48,3.33,5.18,0.74,25.53,3.7,42.18,0,0,2.59,1.11,13.32,12.58,0.74,0.37,0,28.49,5.55,0.37,8.88,0.37,0.74,1.11,0,0,0.74
3Month,0.62,9.78,5.1,82.07,0.52,0,2.18,0.94,0.62,15.6,9.36,0.42,0,657.49,8.01,2.6,95.59,8.32,39.11,12.69,56.48,21.12,0.62,4.78,17.27,2.6,1.66,2.18,3.22,0,4.06,12.17,29.33,7.18,0.42,0,2.5,4.47,2.29,4.16
22Month,0.82,4.65,4.65,17.22,0,0,2.32,0.27,0,8.75,6.29,1.78,0,845.31,1.78,1.78,117.52,2.19,3.42,9.98,27.33,0.68,8.75,2.32,0.68,1.09,0.68,1.64,1.09,0.68,0.96,2.32,26.65,15.44,0.55,0,0.14,0.14,0.14,2.19
