stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0.28,0,2.82,1.97,0,0,0,0.28,0,0,0,0.28,0,0.85,8.17,0.28,1.41,0,0,0,0.28,10.99,3.66,0.28,0,0,0.85,0,0,0.28,0,0.28,0.28,0,0,0.28
21Day,2.59,0,0.37,8.88,3.33,0,0.37,0,0.74,0,0.37,1.85,4.07,0,1.11,5.92,2.59,1.85,0,0,0.37,0.37,4.07,0,0,0,0,0.74,0.74,0,0.74,0.74,1.11,0,0,0,1.11
3Month,0.42,1.25,0.42,12.79,0,0.42,0.1,1.04,12.79,0,49.62,17.89,1.04,3.12,2.18,4.37,9.78,3.12,0.94,0.21,2.7,0.73,0.52,0,0.21,0.21,0,0,1.25,1.14,0.31,0.1,0,0.1,0.42,0.21,7.49
22Month,0.55,1.23,0.55,3.55,0,0.82,0,0.68,9.98,0.55,31.7,7.79,0.68,3.55,0.68,1.23,4.37,2.87,0,1.09,0.27,0,0,0,0.27,0.27,0.27,0.27,0.14,0,0.14,0,0,0,0,0,0.96
