stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,7,0,39,2,1,0,2,0,0,0,0,0,0,0,1,24,22,122,0,0,0,2,9,913,0,0,0,12,1,0,0,0,0,6,0,0,0
72hpf,6.76,3.95,0,16.35,3.1,1.97,0,0.85,0,0.28,0,0,0,1.69,0,7.05,23.96,0.56,50.17,0,3.95,0.56,0,45.94,217.02,0.85,0.56,0,18.6,0.56,0.28,6.48,0.28,0,0.85,0,0,0
21Day,19.61,2.96,0.37,37.37,1.85,53.28,0,25.16,0,2.22,0,1.11,1.11,18.13,1.48,0.37,7.03,3.7,90.65,0,0,2.96,0.37,17.02,92.13,0,0.37,0,18.87,7.03,2.22,8.14,0,1.85,1.11,0,0,2.96
3Month,0.31,0.73,0.52,18.1,0.1,0,0.42,0.62,0.62,4.99,0,5.82,2.6,3.85,3.33,0.52,4.58,6.55,4.78,0.21,0,0.62,0.83,0.42,0.52,0.21,0.21,0,0.21,0.73,135.53,0.21,0.1,0,0.1,3.43,11.96,6.66
22Month,0.14,0.27,0.14,3.55,0,0,0.27,1.64,0,9.7,0.82,16.12,2.32,7.65,5.06,0.14,0.55,9.02,1.5,0,0.55,0.68,0,0.14,0.14,0,0,4.37,0,0,16.26,0,0.14,0,0,0.14,0,1.23
