stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,23,0,104,9,1,0,2,0,0,0,4,1,0,2,0,6,52,82,289,0,1,0,2,52,2479,0,0,0,42,0,0,0,0,0,9,0,0,0
72hpf,26.49,16.63,0,57.5,12.4,9.02,0,5.36,0,0.85,0,0,1.13,0,5.92,0,51.58,99.21,14.37,152.2,0,10.99,2.25,2.25,137.82,504.23,1.13,1.69,0,88.5,7.05,0.85,22.83,0.85,0,8.17,0,0,0
21Day,82.51,10.73,3.33,234.2,2.96,150.21,0,122.1,0.74,6.29,0.37,0,9.25,4.07,74,8.88,11.84,68.45,44.03,396.63,2.22,0.37,22.57,0.74,62.53,270.09,1.85,1.48,0,135.79,32.19,5.92,39.96,3.7,9.25,7.03,0.37,0.37,25.16
3Month,0.73,2.81,3.64,97.46,0,0,1.98,6.24,3.85,32.14,0.21,0,29.85,29.54,15.08,26.21,3.85,26.21,33.39,24.13,4.37,0.31,2.91,3.54,2.08,3.43,2.39,2.18,0,1.56,5.82,447.07,1.04,0,0.1,0.42,19.56,88.21,36.41
22Month,0,4.24,2.05,31.16,0,0,1.5,5.33,1.78,46.05,2.46,0,64.77,15.17,36.21,37.44,0.82,5.47,59.72,18.04,0.41,2.19,1.78,0.27,1.5,1.64,1.37,3.96,5.6,0.96,0.82,53.43,0.96,1.5,0,0.14,1.78,0.27,7.79
