stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0.85,0,0,0,0.28,3.1,0,0.28,0,28.18,0.28,0,3.38,1.69,0,0,0,1.13,0,0,0,0,0,0,1.97,0,0,0
21Day,8.88,2.96,6.29,46.25,1.11,21.09,0,2.59,0.37,0.37,0,272.68,0.37,9.62,9.25,2.59,18.87,9.25,42.18,0,3.7,9.99,0,49.21,23.68,1.11,1.48,0,14.8,28.86,0,0.74,5.92,2.96,9.99,2.96,0,0,3.33
3Month,0.31,4.26,10.61,118.58,0.21,0,4.89,1.04,8.53,13.52,0.31,2321.35,14.46,1.25,48.16,8.95,13,10.3,21.32,2.39,3.85,9.57,3.33,2.6,0.42,2.18,3.54,0,1.14,37.97,0.1,9.99,1.14,0.21,0,0.73,7.91,6.03,11.13
22Month,0.82,6.42,5.33,100.03,0,0,11.62,0.55,3.83,15.58,6.42,3540.86,4.51,1.91,21.32,1.37,3.55,8.75,18.45,1.09,76.8,3.55,0.27,0.41,0.41,3.28,5.33,2.87,1.09,4.92,0,3.69,1.23,1.5,0,0,0.27,0,5.19
