stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,6,1,5,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,5.64,0,1.69,0,0,0,0,0,0.28,0,0,0,7.89,1.69,0.56,1.41,0,0.85,0,0,9.3,10.15,0,0.28,0,3.38,3.95,0,0.28,0,0,0.28,0,0,0
21Day,2.22,0.74,0.37,16.28,0,2.59,0,0.37,0,0.37,0,0.37,0.37,1.85,0.74,23.31,2.22,0.37,3.7,0,0,0.37,0,6.29,3.33,0,0,0,1.11,17.39,0,0,0.37,0,0,0,0,0
3Month,0.52,1.77,3.02,166.74,0,0,0.52,0.21,9.67,17.68,0,22.47,9.78,0.83,34.33,7.18,7.49,17.89,8.43,1.66,0,2.6,1.04,1.46,0.21,2.5,0.73,0,0.73,5.62,0.1,6.87,0.21,0.21,0,2.5,7.18,6.14
22Month,0.41,10.52,1.78,370.46,0.14,0,2.19,0.55,3.28,21.73,7.38,143.21,7.11,1.37,21.18,5.6,2.46,16.81,18.45,0.82,5.47,3.01,1.23,0.55,0.41,3.69,1.37,0.82,0.68,5.47,0,5.6,1.23,0.82,0.27,0.41,0,7.93
