stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,6,12,0,0,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.66,1.13,0,5.07,0.28,3.66,0,0.28,0,0,0,0,0,0,0,3.66,8.74,1.13,10.99,0,0.85,0,0,94.98,35.79,0.56,0.85,9.02,0.56,0,3.95,0.28,0,0.85,0,0,0
21Day,5.92,0.37,0,9.99,0,4.81,0,2.96,0,0.37,0,0.74,0,2.96,1.48,1.11,1.48,0.74,10.36,0,0,1.11,0,21.46,9.25,0,0,2.59,2.22,0,1.48,0.74,0.37,0.37,0,0,1.11
3Month,0.21,0.94,0.52,13.21,0.31,0,0.21,0.21,1.25,2.08,0,13.83,1.25,0.52,4.58,1.25,3.54,3.22,4.89,1.14,0.1,0.52,1.14,0.42,0.1,0.83,0.62,0.42,0.73,12.9,0.52,0,0,0,1.04,1.98,2.7
22Month,0.14,0.82,0.27,3.55,0,0,0.14,0.14,0.68,1.64,1.23,21.59,0.82,0.96,3.42,0.27,0.41,2.19,5.88,0.14,0.41,0.55,0,0.27,0.14,0.41,0.27,0.27,0.27,0.55,0.14,0,0,0,0.41,0,0.41
