stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,22,8,0,63,1,2,0,0,0,0,1,0,0,0,0,0,4,72,22,68,0,1,0,2,29,481,1,0,0,10,0,0,0,0,0,0,2,0,0,0
72hpf,21.42,29.31,0,49.61,7.61,14.09,0,1.41,0,0,0.56,0,1.13,0,3.66,0.28,25.37,142.9,7.33,125.42,0,7.89,3.38,2.54,343.57,253.66,0.56,9.58,0,129.09,3.1,0,0.28,59.47,5.36,1.41,13.81,0,0,0
21Day,45.14,31.82,1.85,123.58,4.81,28.12,0,19.24,0,0.37,7.77,0.37,5.92,5.92,24.05,3.7,9.25,66.97,21.83,205.71,0,0.74,22.94,0,105.08,105.08,1.11,5.55,0,77.7,11.84,0,1.85,22.2,16.28,10.73,5.18,0.37,0,14.8
3Month,0.73,39.21,4.26,129.09,0.31,0,1.98,3.22,0.52,14.15,34.12,0.42,301.86,26.52,5.82,62.31,13,45.46,25.9,66.88,14.46,0.83,8.11,10.82,4.47,1.04,5.41,4.68,0,2.91,8.53,0.1,83.42,2.39,0.52,0,1.35,9.15,14.35,14.67
22Month,0.41,92.65,3.01,38.13,0.41,0,2.6,2.46,0.27,7.11,26.37,33.34,337.93,17.76,9.16,48.37,2.6,8.2,21.73,56.03,1.64,12.16,4.65,0.14,3.01,0.96,4.65,8.88,2.46,3.01,0.55,0,19.54,7.38,10.25,0,0.68,1.23,0.41,7.24
