stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,37,15,0,39,1,3,0,4,0,0,0,0,4,0,0,0,0,7,33,44,137,0,0,0,0,57,1015,1,0,0,14,0,0,0,1,0,0,1,0,0,0
72hpf,22.83,5.64,0,26.49,6.48,15.5,0,1.97,0,0,0.85,0,0,0.28,0,3.38,0.28,18.88,85.96,5.36,61.44,0,6.2,1.69,1.13,330.89,235.34,0.56,2.82,0,36.92,2.82,0,0.28,18.04,2.54,1.69,5.36,0,0,0
21Day,42.92,5.18,0,106.56,2.59,62.9,0,36.63,0,0,2.59,0.37,0,6.66,2.59,31.08,8.14,11.84,32.93,23.68,98.79,0,0,11.47,0,104.34,81.03,1.11,3.33,0,27.75,15.54,0,2.96,9.99,5.18,4.44,1.85,0.37,0,11.84
3Month,2.39,9.99,5.72,174.85,0.62,0,2.08,4.47,0.31,17.68,27.46,0.42,0,213.75,40.25,8.63,96.94,14.15,48.06,45.66,55.96,12.17,0.62,13.42,8.43,6.76,1.56,10.19,8.84,0,2.18,9.47,0.1,189.31,1.77,0,0,1.56,11.13,75.2,30.48
22Month,1.23,15.85,5.33,48.92,0.68,0,3.14,3.55,0.41,10.8,60.95,27.74,0,444.52,22.41,15.85,72.15,3.42,11.48,55.34,52.06,1.91,16.26,13.94,0.55,4.51,1.23,6.97,11.34,2.19,2.05,1.23,0,38.4,6.29,3.96,0,0.41,1.5,0.41,13.39
