stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,6,3,14,0,0,0,1,8,168,1,0,0,4,0,0,0,0,0,0,0,0
72hpf,2.25,0.56,0,1.97,0.56,1.13,0,0,0,0,0,0,0,0.56,0,0.56,4.23,0.85,5.36,0,0,0.56,0.28,56.65,25.08,0,0.28,0,3.38,0.56,0,1.69,0,0.28,0,0,0
21Day,3.7,0,0.37,10.36,0,1.11,0,4.44,0,0,0,1.48,0,1.48,1.11,0,1.48,1.48,11.1,0,0,2.96,0,18.13,12.95,0,0.74,0,3.33,1.11,0,2.96,0.37,1.11,0,0,1.85
3Month,0,0.31,0.21,8.63,0.1,0,0.1,0.31,0.62,0.52,0.21,6.87,0.31,0.1,3.54,0.42,1.77,0.94,3.02,0,0,0.21,0.42,0.42,0,0.21,0.42,0,0,0.31,2.7,0.1,0,0.1,1.25,0.83,0.94
22Month,0.14,0.82,0,2.46,0,0,0.27,0.27,0.82,1.09,0.68,11.07,0.55,0.41,3.69,0.14,0.55,0.82,3.69,0.14,0.41,0.27,0,0.27,0.14,0.14,1.09,0.14,0.27,0,0.55,0.41,0,0,0.14,0,0.55
