stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.89,1.13,0,7.05,1.69,1.41,0,1.97,0,0.28,0,0.28,0,0,3.1,0,7.33,6.48,0.85,20.29,0,7.05,0.85,0,40.3,77.79,0.28,0.28,0,14.09,3.95,0.28,4.51,0,0,0.56,0,0,0
21Day,15.91,0,0,18.5,0.37,45.88,0,33.3,0,0.37,0,0,0.74,0.37,7.4,1.11,2.96,4.07,1.85,34.41,0,0,5.55,0,8.14,22.57,0.37,0,0,16.65,5.92,1.11,4.07,0.74,1.11,0.74,0,0.37,2.59
3Month,0,0.21,0.94,6.24,0.1,0,6.55,1.25,0.94,1.77,0,0,179.12,1.46,0.21,4.47,1.46,1.04,1.56,2.08,0.31,0.73,0.62,3.43,0.52,0.1,0.62,0.42,0,0.1,2.5,35.05,0.73,0,0,0,0.94,4.68,1.35
22Month,0,1.37,2.19,5.19,0.14,0,9.84,1.78,1.5,3.42,1.23,0,289.29,1.23,1.91,21.18,0.68,1.37,5.47,19.54,0.82,15.99,0.68,0,0.41,0.14,0.55,0.82,8.06,0.27,0.27,14.35,0.68,0.41,0,0.14,0.41,0,0.82
