stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,1.13,0.56,0,0,0,0,0,0,0,0.28,0,0.56,0.28,0.28,1.69,0,0.56,0,0,1.13,2.82,0,0,0,1.97,0,0,0,0,0.28,0,0,0
21Day,2.22,0.37,0.74,17.02,0.37,1.85,0,0.74,0,0.37,0,0.74,0,6.29,1.11,2.22,4.44,5.92,3.7,0,0,2.22,0,2.59,2.22,0.37,0,0,0.74,0,0.37,0,0.37,0,0,0,5.18
3Month,0.21,1.25,0.62,19.97,0.1,0,0.31,0.31,8.22,7.28,0,26.52,7.59,1.46,18.1,2.08,3.12,10.4,1.77,0.1,0,3.43,1.35,0.52,0,1.98,0.1,0,0.1,1.14,2.81,0.1,0,0,1.98,1.77,22.16
22Month,0,4.51,1.23,17.35,0,0,1.09,0.68,4.1,29.11,2.05,41.68,4.92,3.83,14.62,0.41,4.24,13.39,2.46,0,1.09,3.55,0.41,0.27,0,0.55,0.41,0.14,0.14,0.14,0.82,0.55,0.27,0.27,0.96,0,7.38
