stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.25,2.54,0,10.99,1.97,7.05,0,0.56,0,0.28,0,0.28,0,0.28,0,1.97,17.47,1.69,12.68,0,0.28,0.85,0.28,1363.02,47.63,0.56,1.97,0,16.91,0,0,0,12.68,4.23,0.28,1.69,0,0,0
21Day,6.66,1.85,1.48,12.95,0.37,16.65,0,2.59,0.74,0.74,0,0.74,1.11,7.03,3.33,1.11,26.64,2.22,12.95,0,0,1.85,0.37,509.47,11.84,1.11,4.44,0,4.07,14.8,0,0,2.96,29.97,5.18,0.74,0,0,2.22
3Month,0.31,2.39,0.31,6.55,0.1,0,0.21,0.52,0.52,3.74,0,46.6,3.43,1.98,9.05,0.31,6.35,2.7,1.14,0.42,0,0.42,0.83,24.86,0.1,2.6,0.21,0,0.1,1.25,0.1,5.72,0.42,0.73,0,0.1,0.42,2.29,3.64
22Month,0.27,3.69,0.55,2.46,0,0,0.41,0.14,0.96,7.65,1.09,96.61,4.51,4.24,11.62,0.14,0.96,8.06,3.01,0,1.5,1.09,0.14,27.74,0.14,4.24,2.05,0.14,0,0.27,0,3.28,3.42,26.24,0,0,0.14,0.14,2.87
