stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,27,0,0,0,0,11,178,0,0,8,0,0,0,0,0,0,0,0,0
72hpf,6.48,1.97,0,5.36,2.54,1.41,0,0.28,0,0.56,0,0,0,0,1.13,0,2.25,9.02,0.28,13.53,0,1.13,0.85,0.28,97.52,55.24,0,0.56,12.4,0,0.28,7.33,0.56,0.28,1.13,0,0,0
21Day,7.4,2.22,0.74,23.31,1.11,12.21,0,10.36,0,1.11,0,0,2.22,1.48,8.88,1.85,1.85,10.36,4.07,30.34,0,0,2.96,0,43.29,30.34,0.74,1.48,8.14,2.96,0.74,3.7,1.48,2.96,1.85,0.37,0,4.07
3Month,0.31,3.54,0.62,28.71,0.31,0,0.52,1.14,3.02,3.12,0,0,32.45,1.98,1.87,13.83,1.87,8.74,7.7,14.25,1.66,0.1,1.87,3.85,1.77,1.25,1.14,0.73,0.42,1.98,21.43,0.1,0.1,0,0.42,4.58,2.18,6.66
22Month,0.14,3.14,1.37,9.43,0.14,0,0.14,0.68,1.5,8.06,9.57,0,56.44,2.32,4.24,12.44,0.68,2.05,8.75,8.47,0.14,0.82,1.91,0.27,0.82,0.41,1.09,1.64,0,0.27,4.37,1.78,1.23,0,0,0.82,0.14,4.1
