stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,23.11,0,4.51,0.56,0.28,0,0,0,0,3.95,0,0,0,0.28,0,0,26.49,1.13,1.13,0,0,0,0,3.38,2.25,0,0,0,0.85,0,0,0,2.25,0.28,0.28,0,0,0
21Day,0,18.13,0,1.85,0,1.48,0,0.37,0,0,22.57,0,0,0,2.22,0.37,0,2.96,5.55,5.18,0,0,1.11,0.37,1.85,1.11,0,0,0,0.37,2.22,0,0,1.11,0.37,0,0.37,0,2.22
3Month,0.62,68.03,0.94,14.15,0,0,3.02,0.31,0,3.22,482.95,0,18.83,8.01,1.56,8.43,1.56,14.15,183.49,29.96,2.39,0,2.6,2.6,0.42,0.1,1.04,0.52,0,0.21,6.76,0.1,4.99,0.42,0,0.1,102.77,5.62,15.08
22Month,0.41,69.42,0.55,6.56,0,0,6.29,0.68,0.14,0.96,769.75,3.01,35.12,4.24,6.15,3.01,0.68,4.24,253.07,13.8,0.14,2.05,1.64,0.27,0.68,0.14,1.23,1.64,1.23,0.27,0.82,0,1.37,1.09,0.55,0.14,14.76,0.27,20.77
