stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,2,0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,255,0,0,0,0,49,321,0,0,0,23,0,0,0,0,0,2,0,0,0
72hpf,32.41,41.43,0,61.16,3.38,10.71,0,20.29,0,0.28,0,0,0,5.07,0,16.35,18.6,1.41,346.95,0,3.66,3.1,1.41,594.42,149.94,4.79,1.41,0,224.35,0.85,0,51.3,28.18,23.68,22.55,0,0,0
21Day,37.74,7.4,0.74,127.28,2.22,17.39,0,25.53,0,0.74,1.11,5.18,0.37,16.28,2.22,3.7,13.69,8.88,308.57,0.37,0,14.06,0.37,211.63,34.04,2.59,4.44,0,94.72,21.09,0,16.28,28.49,135.05,24.79,0.74,0,3.33
3Month,4.26,30.16,0.31,52.32,0.42,0,0.52,16.85,1.04,4.16,0.1,11.55,3.85,3.85,3.64,25.48,4.68,7.18,49.62,14.56,0,4.16,16.95,10.82,1.56,7.28,6.35,0,16.02,2.5,1.14,2.08,0.31,0.1,1.04,10.3,1.77,1.87
22Month,1.5,59.03,0.14,54.93,0.41,0,1.5,18.31,0.27,3.55,1.5,220.69,1.78,5.47,3.14,3.96,1.64,4.1,44.55,4.1,3.01,2.73,0.82,7.52,1.78,4.92,16.94,0.55,11.89,1.37,0.14,2.6,0.82,0,0.14,3.96,0,1.37
