stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0.28,0,0,0,0,0.28,0.28,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0
21Day,1.11,0.37,10.36,8.51,1.11,0,0,0,5.55,0,0,1.11,0.37,0,25.16,0,1.48,0,2.59,0,0,0.74,0,1.85,1.11,4.81,0,0,1.48,0.37,0,0,0,0,0.37,0,0,0,0.74
3Month,0.52,2.18,42.65,161.54,0,3.02,0.21,0.1,177.97,8.43,0,41.92,10.51,0.62,577.81,2.18,6.76,8.84,10.3,2.91,0.1,135.01,2.6,0.83,0,31.83,1.35,0,0.73,3.95,0.1,5.41,0.52,0.1,0,0.1,0.52,4.58,7.07
22Month,0,1.91,33.07,35.94,0,0.41,0.55,0,65.59,3.96,1.37,40.99,0.82,0.27,503.01,0.27,0.41,3.01,2.87,0.41,1.64,48.51,0,0.41,0.14,18.86,1.5,0.27,0.14,0.68,0,0.82,0.68,0,0,0,0.41,0,1.37
