stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.85,0,0,0.56,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.37,0,0,0.37,0,1.11,0,0,0,0,0.37,0,9.62,0,0,0,0,0,0.74,1.11,0,0.37,0,0,0.37,0,0,0,0,0.37,1.48,0,0,0.37,0.37,0,0,0,0
3Month,0.62,3.54,10.61,55.75,0,0,6.35,0.21,0.21,8.95,13.83,0.21,2355.26,16.23,0.62,44.21,8.84,11.65,8.74,14.98,4.26,2.81,31.21,8.11,1.35,0.42,4.89,3.12,0,0.73,37.65,10.61,1.04,0.21,0,0.21,5.41,5.2,9.78
22Month,1.09,7.79,6.15,22.14,0.14,0,8.47,0.55,0,3.55,10.25,5.47,3718.37,4.92,1.64,20.63,2.05,2.19,8.75,15.71,0.27,57.8,12.57,0.27,1.64,0.27,4.1,5.6,4.78,0.14,5.6,2.46,1.23,1.91,0,0,0.41,0,6.42
