stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,17,7,0,84,5,1,0,0,0,0,0,0,1,0,0,0,0,4,5,4,246,0,1,0,0,53,1320,1,0,13,0,0,0,0,0,9,0,0,0
72hpf,34.95,3.1,0,60.32,12.68,9.02,0,0,0,0,0.28,0,0,0,0,0,0,5.92,55.52,3.38,191.37,0,0.85,5.92,0,455.47,896.28,1.13,1.41,164.32,3.38,0,46.5,4.23,3.66,7.89,0,0,0
21Day,32.93,1.11,0.74,55.87,1.48,11.84,0,2.22,0,1.85,1.11,0,0,1.11,0.37,2.96,1.48,2.22,15.91,1.85,149.84,0.37,0,21.09,0,128.02,271.94,1.11,4.07,63.27,8.14,0,9.62,1.48,5.18,1.48,0.74,0,2.96
3Month,1.04,1.66,0.62,52.94,0.52,0,0.21,0,1.04,54.71,2.39,0,0,3.85,1.04,0.31,2.7,1.14,18.41,1.25,67.19,8.01,0,3.64,0.1,5.2,3.22,4.78,2.91,3.74,1.87,4.37,0.73,0.1,0.1,0.21,3.64,1.14,0.83
22Month,0.27,4.1,0.96,16.53,0.14,0,1.09,0.14,0.14,11.62,0.96,1.91,0,2.87,0.14,0,1.91,0.41,2.19,0.82,49.74,2.6,0.14,2.46,0,3.96,2.05,4.37,3.01,1.78,0.41,2.19,0.55,0.14,0,0,0,0,0.41
