stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,67,17,0,75,3,8,0,4,0,0,1,0,6,0,0,1,1,15,48,62,146,0,0,0,2,63,1201,1,0,0,28,1,0,0,0,0,0,5,0,0,0
72hpf,37.77,7.05,0,36.36,7.33,24.52,0,1.97,0,0,0.85,0,0,0.28,0,5.36,0,35.79,96.67,9.58,71.87,0,13.81,2.82,1.97,146.28,180.95,1.13,1.97,0,53.27,5.07,0,0.85,16.07,2.25,1.97,9.86,0,0,0
21Day,50.69,7.03,3.7,151.69,5.18,64.01,0,38.48,0,0.74,2.22,0.37,0,26.27,1.85,27.01,25.16,12.21,65.49,22.57,113.96,0,1.48,9.62,0,54.39,79.92,0.37,2.59,0,54.76,26.27,0,3.33,13.69,4.44,11.84,4.44,0,0,10.36
3Month,6.45,18.93,21.95,323.49,2.7,0,11.34,9.36,1.04,40.77,57.42,0.42,0,2107.9,84.46,17.79,365.31,44.21,97.98,88.41,111.19,26.94,5.93,30.06,32.25,11.65,3.22,14.98,9.99,0,6.35,55.96,0.31,243.92,3.74,0.42,0,2.18,20.8,112.75,59.19
22Month,4.78,17.22,19.13,88.69,0.55,0,9.29,6.42,0.14,17.63,81.03,47.42,0,2656.6,35.26,31.98,258.68,8.2,22.27,98.66,82.26,3.01,89.92,12.44,1.5,7.24,0.96,10.8,9.57,7.11,2.87,6.15,0,27.6,6.56,6.83,0,0.68,2.05,0.14,18.45
