stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,12.12,0.56,0,0,0,0,0,1.97,0,0,0.56,0,0,0
21Day,0.37,0,0,0,0,0.37,0,0.37,0.37,0,0,0,0,0.37,0.74,0,0,0,1.11,0,0,2.96,0,2.59,0.37,0,0,0,1.48,1.48,9.62,0,0,0,0,0,0.74
3Month,0.52,0.94,0.52,11.86,0,0,0.1,0.1,1.98,3.33,0,14.04,5.2,0.52,5.51,1.04,3.12,4.06,3.64,1.25,0.31,2.91,2.39,0.83,0.52,0.73,0.1,0,0.21,4.06,518.21,0.52,0,0,1.56,87.17,3.74
22Month,0,0.14,0.27,1.78,0,0,0,0,0.14,0.41,0.55,68.73,0.68,0,1.91,0,0,0.55,0.82,0.14,1.5,1.5,0,0.14,0.14,0.82,0.14,2.87,0.14,0.55,89.37,0.41,0.27,0,0,0,0.14
