stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,2,0,36,2,0,0,0,0,0,0,0,2,1,0,0,0,2,7,1,95,0,0,0,0,16,414,1,0,10,0,0,0,0,0,5,0,0,0
72hpf,8.74,0.56,0,15.22,1.97,2.25,0,0,0,0,0,0,0,0,0,0,0,1.41,16.35,1.13,61.44,0,0,0.85,0,71.59,152.2,0.56,0.28,48.2,1.41,0,6.76,0,0.28,1.69,0,0,0
21Day,9.99,0.37,0,30.34,1.11,4.44,0,1.85,0,0.74,0,0.37,0,0.37,0,1.48,1.48,0.37,5.18,0.74,52.91,0,0,6.29,0,30.34,95.09,0,0.74,22.2,2.96,0,5.92,1.11,1.11,0.37,0.37,0,0.37
3Month,0.52,1.25,0.62,26.63,0.42,0,0.1,0.21,0.21,17.16,1.14,0.1,0,3.54,0.83,0,1.35,1.04,11.75,1.25,27.15,3.95,0.1,1.04,0.21,1.46,1.04,2.6,1.25,0.83,0.52,2.08,0.31,0,0,0,1.66,0.42,0.73
22Month,0.41,1.37,0.41,9.98,0.27,0,0,0.14,0.14,5.88,1.37,1.09,0,7.38,0.68,0.27,0.82,0.14,1.09,0.82,22.96,0.55,0.27,1.64,0,0.96,0.55,0.96,1.09,0.96,0,1.5,0.14,0.14,0,0.14,0.14,0,0.27
