stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,2,0,11,0,1,0,0,0,0,0,0,0,0,0,3,2,6,25,0,0,0,0,18,261,0,0,3,0,0,1,0,0,0,0,0,0
72hpf,3.1,1.97,0,6.76,1.41,2.25,0,0,0,0,0,0,0,1.13,0,3.66,9.02,1.13,17.19,0,0.56,1.13,0,109.36,58.06,0.28,0.28,13.53,0.28,0,3.66,1.13,0.28,0.85,0,0,0
21Day,10.36,1.48,0.74,34.78,3.33,14.43,0,9.62,0,2.59,0,1.48,1.85,18.5,2.22,3.33,14.06,8.88,42.92,0,0,4.07,0,58.83,32.56,0.37,0.74,12.95,5.18,0.37,4.44,1.48,5.55,1.11,0.37,0,9.25
3Month,0.21,1.66,0.42,19.04,0.1,0,0.1,0.62,2.5,3.95,0,15.91,3.02,1.25,8.43,1.98,5.93,5.3,7.28,1.35,0,2.08,1.46,1.46,0.62,1.35,0.31,0.21,0.94,14.56,0.31,0.1,0,0.1,2.81,7.18,7.28
22Month,0,0.68,0.68,3.83,0,0,0.41,0.41,1.64,5.06,3.14,32.8,1.09,2.19,3.83,0.14,0.82,4.37,4.1,0.27,1.09,0.55,0.14,0.55,0.41,0.68,0.27,0.27,0.41,2.32,0.27,0.68,0,0,0.14,0,3.14
