stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,70,17,0,146,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5,4,143,0,0,0,1,17,208,0,0,0,60,0,0,0,0,0,1,0,0,0
72hpf,34.95,20.57,0,75.82,10.43,8.46,0,0,0,0,0,0,0,0.85,0,3.38,0.28,17.19,43.12,1.41,184.89,0,9.58,4.79,0.56,120.91,41.15,0.85,0.85,0,288.89,0.28,0.28,6.76,0,0.28,21.42,0,0,0
21Day,29.23,3.7,1.48,58.09,6.66,9.99,0,1.85,0,0.74,0.37,0,0,6.29,1.11,11.84,1.11,1.85,19.61,3.7,451.38,1.48,0.74,21.09,0,41.44,21.09,3.7,2.96,0,119.88,11.84,1.11,5.55,1.48,3.7,10.73,0.37,0,2.22
3Month,1.46,4.37,1.77,29.75,0.94,0,1.56,0.1,3.85,5.2,8.84,0.31,0,119.2,4.16,4.06,35.26,5.72,9.26,5.41,252.03,81.03,0.1,5.3,4.47,2.29,0.52,5.62,1.66,0,3.33,3.74,12.27,0.83,0.21,0,1.56,3.95,7.07,3.33
22Month,0.68,4.92,2.19,21.45,0.41,0,2.05,0.14,1.91,2.19,7.38,29.79,0,157.28,1.5,9.16,28.97,1.23,3.83,4.37,239,9.7,3.83,3.83,0.27,1.09,0.14,4.92,2.32,0.41,0.82,0.96,4.1,0.68,0.55,0,0.82,0.55,0,2.6
