stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.54,0.85,0,19.17,0.28,3.66,0,0.28,0,0,0,0,0,0,0,1.41,446.17,0.56,9.02,0,0,0.28,0,45.94,18.88,0.28,0,0,7.61,0,0,2.82,0.28,0.85,0.56,0,0,0.28
21Day,3.7,0.37,0,168.34,0.37,5.18,0,1.48,0.37,0.37,0,1.11,0,3.7,0,0,60.31,2.22,12.58,0,0,1.11,0,27.38,4.07,0.37,0.74,0,3.7,4.44,0.37,0.74,0,2.22,0.74,0,0,11.1
3Month,0.1,0.42,0.31,70.21,0,0,0.73,0.21,0.94,2.81,0.21,18.72,2.6,0.1,3.85,0.83,144.69,2.81,4.37,1.04,0,0.73,0.31,0.73,0.1,0.62,0.42,0,0.21,2.29,1.66,0.1,0,0,0,0.94,1.35,23.4
22Month,0.14,0.14,0,7.79,0,0,0.68,0,0.27,1.37,0.14,107,0.14,0.14,0.82,0.27,21.86,0.14,3.28,0.14,1.91,0.27,0.14,0.27,0.14,0,0.27,0.41,0.14,0.68,3.01,0,0.14,0,0,0,0,2.46
