stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,3,5,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.28,0,1.69,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0.28,4.51,1.41,3.38,0,0.28,0,0,15.5,4.23,0,0,2.82,0,0,0.56,0,0.28,0.28,0,0,0
21Day,1.11,0,0,8.88,0,1.48,0,0.74,0,0.37,0.37,0,0,0.37,0.37,2.22,0.74,1.85,6.66,4.81,6.66,0,0,0,0,6.29,4.07,0,0.74,1.85,0.74,0,1.11,0.74,0.37,1.48,0,0,1.48
3Month,0,0.42,0.21,7.8,0.21,0,0.21,0.1,0,2.29,2.18,0,0,16.54,5.2,0.31,4.58,0.83,5.3,4.89,1.98,0.31,0.1,0.42,0.52,0.31,0.1,0.31,0.21,0.21,0.31,1.77,0,0,0,0.1,0.52,1.56,3.54
22Month,0,1.09,0.14,2.19,0,0,0,0,0.14,0.41,3.42,0.82,0,19.13,2.05,0.41,2.32,0.14,0.68,5.88,0.82,0.14,0.27,0.55,0,0.41,0.14,0.27,0.27,0,0,0.14,0.14,0,0,0,0,0,0.68
