stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,0.85,1.13,1.97,0,0,0,0,0,0,0,0,0,0,2.25,0.28,5.92,0,0,0.56,0,180.66,5.36,0.28,0.56,5.07,0,0,1.13,0,0,0,0,0,0
21Day,2.22,0,0,1.48,0,1.11,0,0.74,0,0.37,0,0,0,1.11,0.37,0,0.37,0.74,12.58,0,0,0.37,0,68.08,3.33,0,0,1.48,2.22,0.74,0.74,0,1.85,0.37,0,0,0.37
3Month,0,0.31,0.21,3.02,0,0,0.21,0.21,0.62,0.94,0,4.99,1.66,0,1.56,0.1,1.14,0.52,6.24,4.68,0.21,0.42,0.21,2.18,0.21,0.21,0,0,0.42,4.99,0,0.1,0,0,0.31,33.7,0.31
22Month,0,0.68,0,2.19,0,0,0.41,0,0.14,2.87,0.96,16.26,1.5,0.96,3.14,0,0.41,1.91,3.55,0.14,0.96,0.27,0.14,1.91,0.14,0.14,0.41,0,0.14,3.42,0.68,0.27,0,0,0,0.14,1.37
