stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,0,0.28,0.56,0,0,0,0,0,0,0,0,0,0,0.28,0,3.38,0,0,0,0,11.27,3.38,0,0.56,1.41,0,0,0.85,0.85,0,0,0
21Day,1.11,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,9.25,0,0,0,0,8.14,1.85,0,0.37,1.11,0.74,0,0.37,0,0,0,0
3Month,0.1,0.52,0,2.39,0,0,0.31,0,0.1,0.42,0,2.6,0.83,0.21,0.73,0.1,1.04,0.52,1.66,0.1,0,0,0.21,0,0.21,0.83,0,0.1,0,0.94,0,0,0.31,0.62,0.31
22Month,0,0.14,0.14,1.23,0,0,0.41,0.14,0,0.55,0.14,9.7,0.41,0.14,1.37,0,0.14,0.55,1.23,0,0.14,0.55,0,0,0,0.41,0,0,0.14,0.68,0,0,0,0,0
