stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,0,0,0,0,42,27,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,36.36,7.05,0,26.49,3.95,32.69,0,0,0,0.56,0,0,0,1.13,0,8.74,67.93,5.36,46.79,0,1.41,1.69,0.28,3973.21,137.26,1.41,3.1,62.57,0.85,0,30.44,3.1,3.95,6.2,0,0,0
21Day,10.73,2.22,0.37,24.42,2.22,34.78,0,2.96,0,0.37,0,2.96,1.11,7.03,6.29,2.59,15.54,5.55,30.34,0,0,5.55,0,1064.08,25.16,2.59,5.55,11.84,29.23,1.11,6.29,3.33,7.03,2.59,0,0,6.66
3Month,0.1,0.83,0.62,7.39,0.21,0,0.31,0.1,0.83,3.12,0,57.31,3.74,0.31,3.43,0.42,1.77,1.77,1.98,0.73,0.42,0.21,0.62,54.4,0.94,16.64,1.04,0,0.73,19.14,0.42,0.1,0,0,0.94,4.99,1.35
22Month,0,1.5,0.14,3.14,0.14,0,0.55,0,0.68,8.75,0.41,52.47,0.82,0,1.91,0.14,1.09,4.24,2.46,0.14,0.82,0.14,0.41,23.5,0.27,16.94,1.23,0,0.14,13.53,1.78,0.14,0,0,0.14,0.27,1.09
