stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,55,20,1,113,3,7,0,2,0,1,0,24,0,0,1,0,24,6,76,157,0,1,0,1,93,1197,2,0,25,0,0,0,0,0,4,0,0,0
72hpf,13.81,7.33,0,17.47,2.25,16.35,0,2.54,0,0.28,0,0,0.28,0,3.38,0,17.76,28.18,1.41,61.72,0,6.76,1.69,1.69,289.46,206.03,1.41,0.56,66.8,1.97,0,33.54,1.41,1.13,7.33,0,0,0
21Day,20.72,1.11,0.37,44.4,1.11,44.03,0,27.75,0.74,3.33,0,0,6.29,1.48,20.72,2.22,5.18,19.61,8.88,78.81,0,0.37,5.92,0,172.41,134.68,1.48,2.59,25.9,12.21,0.74,16.65,1.85,8.14,2.59,0,0,1.48
3Month,0.73,6.24,0.94,42.44,0.73,0,0.52,2.29,4.89,13.31,0.31,0,98.71,8.84,5.51,30.27,6.66,22.36,11.13,21.43,2.5,0,4.37,2.08,4.26,2.7,3.85,5.2,0.62,3.54,22.36,3.22,0.1,0,0.83,7.28,5.62,14.56
22Month,0.14,2.87,0.14,7.79,0,0,0.68,0.96,1.09,7.52,4.24,0,47.14,1.78,6.01,9.43,0.41,1.37,7.65,10.25,0.41,3.01,1.09,0.14,2.6,0.68,2.6,4.78,0.14,0.41,3.42,3.96,0,0,0.14,0.96,0,7.11
