stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,75,4,0,29,0,0,0,0,0,0,0,0,18,0,0,1,0,3,18,34,65,0,0,0,0,23,810,1,0,10,0,0,0,0,0,1,0,0,0
72hpf,11.56,3.1,0,12.4,3.38,7.61,0,0.85,0,0,0.28,0,0,0.28,0,0.56,0,6.2,20.29,5.64,21.42,0,3.38,0.28,1.13,193.63,80.04,2.54,2.54,23.68,1.13,1.97,27.34,1.97,1.97,1.13,0,0,0
21Day,26.64,2.22,1.48,73.26,5.18,17.02,0,14.43,0,0.37,1.48,0,0,1.85,0.74,17.02,2.22,3.33,29.23,11.84,67.71,0.37,0,7.03,0.37,104.34,54.39,1.11,6.66,29.6,6.29,9.25,21.83,6.29,7.03,4.07,0.37,0,5.55
3Month,0,0.73,0.31,9.99,0,0,0.1,0.21,0.1,1.04,1.66,0,0,16.12,1.14,0.62,5.3,0.42,2.7,3.02,4.16,0.52,0.1,0.62,1.14,0.62,0.31,1.04,0.62,0.31,0.42,14.35,0.42,0,0,0.31,0.73,1.66,2.39
22Month,0,1.37,0.41,3.55,0,0,0.41,0,0,0.55,2.32,2.6,0,35.26,0.68,0.55,2.05,0.14,0.68,2.19,3.83,0.14,3.69,0.68,0.27,0.55,0.14,0.55,1.09,0.41,0,3.96,0.55,0.41,0,0.14,0.14,0,0.96
