stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,2,162,7,0,0,0,0,4,74,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72hpf,1.69,0.56,0,2.54,0.85,0.56,0,1.13,0,7.05,0,0,0,0,6.2,0,0.85,1.97,51.86,4.51,0,0.28,0,0.28,10.15,11.27,0,0.28,0,2.54,0.28,0,0,1.13,0,0,0,0,0,0.28
21Day,4.07,0.37,0.37,9.99,0,4.81,0,7.4,0.37,19.98,0,0,1.48,7.03,80.66,1.48,0.74,4.81,98.79,7.03,0,0,1.11,0,6.29,10.36,0,0.37,0,4.07,7.4,0,0.37,0.74,1.85,1.85,0.37,0,0,59.94
3Month,0,0.62,0.73,6.03,0,0,0.94,0.52,1.04,54.92,0,0,8.63,81.34,7.07,4.16,0.52,2.29,88.31,3.54,0.42,0,1.14,0.42,0.73,0,0.31,0,0,0.21,1.35,0.1,10.4,0.21,0.1,0,0,0.62,2.29,52.01
22Month,0.14,0.96,0,2.87,0,0,1.64,1.23,0,97.29,0.14,0,11.62,47.42,9.7,2.19,0,0.14,72.01,1.64,0,0.41,0.68,0,0.14,0.27,0,0.14,0.27,0,0.14,0,0.96,0.27,0.14,0,0,0,0,18.04
