stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,29,37,0,117,10,4,0,2,0,3,0,0,0,3,0,14,61,114,472,0,1,0,1,90,3745,0,0,0,63,0,0,0,0,0,13,0,0,0
72hpf,23.11,14.37,0,40.59,6.76,55.52,0,4.51,0,0.28,0,0.85,0,7.61,0,32.13,50.17,7.05,137.54,0,11.27,1.69,0.56,221.25,674.74,0.56,2.25,0,70.46,6.48,2.25,29.03,0.28,0,4.79,0,0,0.28
21Day,98.42,7.4,1.85,148.36,3.33,190.54,0,145.03,0,8.51,0,7.4,2.22,107.67,8.14,9.25,28.86,42.92,324.11,0.37,0.37,21.83,0.74,100.27,367.77,0.37,4.44,0,102.49,24.05,17.76,49.58,3.33,7.77,2.59,0,0.74,27.01
3Month,1.25,2.6,1.56,62.62,0.31,0,1.25,6.35,3.54,19.56,0,20.08,15.39,12.27,12.17,2.29,16.85,19.56,18.83,2.91,0.21,1.98,7.7,3.22,5.2,1.56,1.46,0,0.31,6.35,667.27,0.42,0.21,0,0.21,7.59,94.76,26.21
22Month,0,2.19,0.82,14.48,0,0,2.32,3.42,1.78,23.78,1.91,36.9,7.38,25.28,11.48,0.68,2.6,31.84,8.61,0.27,1.91,1.09,0.82,4.24,1.09,0.55,0.96,3.42,0.68,0.55,98.8,1.09,0.27,0,0.14,0.55,0.14,6.83
