stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,49,0,0,0,1,57,26,0,0,0,7,0,0,0,0,0,2,0,0,0
72hpf,7.33,5.64,0,5.36,4.79,1.69,0,0,0,0,0,0,0,0,0,0,4.51,7.61,0,35.79,0,0.28,1.69,0.28,88.5,23.39,0.85,2.54,0,42,1.13,0,13.53,2.25,1.97,6.76,0,0,0
21Day,19.61,4.44,0.74,39.22,1.48,7.03,0,2.22,0,0.74,0.37,0,0.37,0.37,1.48,2.96,2.96,16.28,2.59,83.25,0.37,0.37,3.33,0,26.27,14.8,1.85,4.44,0,25.9,2.96,1.11,11.84,2.22,5.92,5.18,0,0,2.59
3Month,0.52,6.87,1.66,63.14,0.21,0,0.73,0,0.21,5.72,1.98,0,7.91,2.18,0.1,20.18,7.49,29.54,2.5,32.45,8.01,0,1.87,1.14,2.6,0.52,8.95,6.24,0,2.5,0.73,12.38,1.14,0.1,0,0.31,4.16,2.7,1.56
22Month,0.27,9.98,3.28,38.26,0.41,0,0,0,0,3.83,2.19,117.11,16.81,0.96,0.55,31.84,1.78,9.7,1.64,21.59,0.55,0.82,1.5,0,1.5,0.14,6.97,10.8,0.14,1.5,0.14,4.51,1.23,1.64,0,0.27,0.27,0,0.55
