stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,4,0,24,1,0,0,0,0,0,0,0,4,0,0,0,0,4,10,9,72,0,0,0,0,34,505,1,0,0,11,0,0,0,0,0,5,0,0,0
72hpf,12.4,2.82,0,15.5,3.1,9.58,0,1.41,0,0,0,0,0.28,0.28,0,1.97,0,7.89,20.01,1.69,39.46,0,1.41,0.85,0.28,245.49,162.63,1.13,2.25,0,33.26,0.85,0.28,15.22,1.13,0.85,1.69,0,0,0
21Day,14.06,1.11,0,34.04,1.48,17.39,0,12.21,0,0,1.48,0,0,4.07,0.37,10.73,2.59,2.59,14.43,5.55,46.25,0,0,4.44,0.37,60.31,51.06,0.37,1.11,0,11.84,4.44,2.22,7.77,1.48,3.33,0.74,0.37,0.37,2.96
3Month,0.1,4.78,1.56,46.18,0.73,0,1.35,1.14,0.21,8.84,6.87,0.21,0,55.13,4.26,1.66,19.45,4.58,17.68,8.43,18.2,4.58,0.1,3.95,2.91,2.18,0.83,3.02,2.18,0,0.83,1.98,47.64,0.73,0.21,0,0.73,4.89,16.64,9.99
22Month,0.41,4.24,0.55,12.44,0,0,0.55,1.23,0,2.32,6.56,5.47,0,79.53,2.87,4.37,15.3,0.68,2.6,7.65,17.9,0.41,2.46,2.87,0.27,1.64,0.27,2.6,3.14,0.68,0.27,1.09,3.83,1.37,0.55,0,0,1.09,0,3.55
