stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0,0,0,0,0.85,0.56,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0
21Day,0.74,0,0,11.84,0,1.11,0,0.37,0,0,0.74,0,0.74,0.37,5.92,0.37,0.74,7.77,7.77,1.48,0,0,0,0,1.11,0.37,0,0,0,0.37,2.22,0,1.11,0,0,0.37,0,0,0,4.07
3Month,1.14,4.89,19.24,446.65,0.1,0,4.99,5.62,0.21,80.2,58.87,0.21,91.95,69.38,21.53,414.09,39.01,52.94,108.39,19.04,3.12,0.1,75.62,13.83,4.16,1.46,18.41,1.04,0,0.83,10.82,0.31,29.23,0.83,0.42,0,0.21,17.47,19.35,165.7
22Month,1.09,24.46,20.91,164.94,0.14,0,5.88,8.61,0.14,30.61,344.63,21.86,148.54,102.9,62.72,201.42,12.98,24.19,209.21,17.22,0.14,9.57,52.34,1.78,2.32,0.27,17.35,1.91,1.91,0.41,1.64,0,0,2.32,1.5,0,0,6.29,0,91.42
