stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,30,0,66,6,2,0,0,0,0,0,0,4,1,0,1,0,6,34,48,201,0,1,0,0,51,2579,0,0,0,30,0,0,0,0,0,13,0,0,0
72hpf,25.93,17.76,0,45.66,7.05,34.67,0,1.97,0,0,0,0,0,0.56,0,4.79,0,15.22,67.08,5.92,146,0,4.23,4.51,0.85,754.51,598.36,1.97,1.13,0,98.36,3.38,0.85,29.59,1.41,1.41,6.76,0,0,0
21Day,39.22,5.92,2.96,71.04,4.44,94.35,0,49.21,0,0,3.33,0,0,2.22,1.48,35.15,2.22,3.33,16.28,15.91,191.65,0.37,0,10.73,0.37,179.81,199.05,1.48,3.33,0,66.97,16.28,4.07,20.72,4.81,9.25,3.7,0.37,0.37,17.39
3Month,3.64,19.87,4.37,133.45,1.77,0,3.33,7.39,0.42,14.35,48.99,0.42,0,81.97,52.11,19.35,32.66,14.87,38.38,44.21,87.69,21.43,0.42,10.4,9.26,23.09,6.76,15.71,4.58,0,6.55,9.05,640.95,2.91,0.21,0,2.18,35.57,199.4,56.59
22Month,0.68,16.4,2.6,38.81,0.27,0,2.6,3.83,0.27,3.55,37.72,6.42,0,183.93,16.4,28.56,29.24,0.96,4.78,44,56.3,2.6,6.01,3.01,0.41,8.06,2.46,12.71,6.42,1.23,3.01,0.82,61.9,4.78,3.55,0,0.27,3.69,0.68,13.12
