stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,253,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12,0,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,229.99,0.28,0,1.97,0.85,3.66,0,0.28,0,0,0,0,0,0,0,0,0,2.82,0.85,8.17,0,0.56,5.64,0,32.41,15.22,0,0.28,4.23,0,0,0,1.69,0.28,0.56,0.56,0,0,0
21Day,118.77,0.74,0.37,5.55,0,2.22,0,0.37,0,0,0,0,0.37,0,3.33,0.37,0,2.96,1.85,6.66,0,0,19.24,0,9.99,7.03,0,0,2.96,3.7,0,0.74,1.48,0.37,1.48,0.37,0,0,1.11
3Month,4.99,0.1,0,3.12,0,0,0,0,0.62,2.08,0,0,3.02,3.12,0,2.5,0.1,1.46,1.66,1.14,0.42,0,1.46,0.21,0,0,0,0.1,0,0,0.1,1.14,0,0,0,0,0.52,0.62,0.52
22Month,4.37,0.27,0,1.09,0,0,0.27,0,0.27,3.28,0.27,0,13.12,0.68,0,0.82,0.27,0.55,1.64,2.73,0,0.41,0.68,0,0.27,0.41,0.14,0.14,0,0,0,1.09,0,0,0,0,0.27,0,0.14
