stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.56,0.28,0,0,0,0,0,0.28,0,0,0,0,0,0,0.85,0,0,0,0,5.36,1.97,0,0,0,0.56,0,0,0,0,0,0,0,0
21Day,0.37,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0.37,0.74,0,0.37,0,0.37,0.37,0,0,0,0,0,0,0
3Month,0.21,1.04,0.31,87.27,0,0,1.87,0,0.94,42.65,0,4.26,3.43,1.87,3.95,0.52,6.03,41.19,2.39,0.1,0.1,0.42,0.42,0.42,0.1,0.1,0.1,0,0,1.46,1.87,0.1,0,0.1,0.21,0.83,41.5
22Month,0,0.82,0,12.16,0,0,0,0,1.09,53.98,0.27,2.87,0.27,1.64,0.82,0.14,3.01,12.57,0.27,0,0.41,0,0,0.14,0,0,0,0.27,0,0,0,0.14,0.55,0,0,0,1.64
