stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,168,53,0,84,11,1,0,0,0,0,11,0,0,0,0,12,30,32,161,0,0,0,1,128,8277,3,0,0,15,1,0,1,0,0,15,0,0,0
72hpf,136.41,11.84,0,34.95,22.83,41.15,0.56,0,1.13,0,0.28,0.85,0,1.13,0,12.4,91.88,6.76,65.39,0,0.56,1.69,0.56,620.35,3395.71,3.95,4.23,0,79.2,0.56,0,250.56,3.1,1.97,6.2,0,0,0
21Day,75.85,1.85,1.48,28.49,5.18,21.09,1.48,0,0.37,0,0,2.22,0.37,10.36,3.7,1.11,17.76,3.7,33.67,0,0.37,3.33,0.74,121.73,997.48,1.11,2.96,0,15.17,22.57,0.37,103.97,3.33,7.77,2.22,0,0,4.07
3Month,2.39,0.21,0.52,10.3,1.66,0,0,1.25,1.25,0,0,4.37,0.73,0,0.73,0.31,2.81,0.42,2.5,1.35,0,0.31,0.31,1.98,14.04,1.77,0.62,0,1.56,0.31,6.03,1.56,0,0,0.73,0.62,0.73,0.21
22Month,0.14,0.82,0.14,6.56,1.23,0,0.14,0.41,0.96,0.68,0,8.61,0.55,0.14,1.23,0.14,1.64,0.96,3.55,0.14,0.96,0.27,0,1.5,10.39,0.41,0.55,0.14,0.55,0.14,4.1,4.37,0.27,0,0.68,0,0,0.55
