stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40,1,0,16,2,0,0,0,0,0,0,1,0,0,0,1,5,0,5,139,0,0,0,1,29,1032,0,0,24,0,0,1,0,0,1,0,0,0
72hpf,25.37,0.85,0,1.97,2.54,1.97,0,0,0,0,0,0,0,0,0.28,0,0.28,6.48,0.85,72.72,0,0.28,3.1,0,22.83,61.44,0.28,0.85,129.65,0,0,83.71,0.28,0.28,1.13,0,0,0
21Day,13.32,0,0,1.85,0.74,3.7,0,0,0,0,0,0,0.37,0,0.74,0,0.37,0.37,1.11,47.73,0,0,9.62,0,5.18,16.28,0,0.37,55.13,1.48,0,37.74,1.11,1.11,0.37,0,0,1.48
3Month,0.21,0.21,0,1.14,0.1,0,0.1,0.1,0.31,1.14,0,0,2.81,0.31,0.1,0.73,0.21,0.42,0.62,29.96,4.89,0,1.25,0.52,0,0.42,0,0.1,3.85,0,0.73,1.25,0,0,0,0.31,0.21,0.62
22Month,0,0.27,0.14,0.68,0.14,0,0.27,0,0.14,0.68,0.14,0,7.11,0.27,0,0.27,0,0,0.82,30.34,0.27,0.14,0.82,0,0.14,0.55,0.14,0,2.46,0,0.68,0.96,0,0,0,0,0,0
